,,,,,,,表格总数量,,773837,"￥6,637,128.00",879914,,"￥6,323,698.12",,"$1,365,517.23","￥8,875,862.00","￥2,552,163.88",28.75%
状态,开发季,大系列,小分类,FSC,货号名称,DESCRIPTION,中文名称,期初存货数,期末存货数,期末存货总价,2023.1-5月销售数量,采购单价,采购总价,销售单价,销售总价,销售总价RMB,毛利额,毛利率
在产,2020,DISPLAY,Display  展架系统,,DP207274E（DP197111）,Empty Display of Scratch Note,便签刮画本空展示盒,1679,383,"￥1,738.82",1296,￥4.54,"￥5,883.84",,$0.00,￥0.00,,#DIV/0!
在产,22AW,SCRATCH,Scratch 'N' Catch,,CH211788,Scratch 'N' Catch-Jungle Animals,艾维尼DIY我自己的钓鱼游戏-丛林动物,3646,2813,"￥50,099.53",929,￥17.81,"￥16,545.49",$3.89,"$3,613.81","￥23,489.77",,29.56%
在产,22AW,SCRATCH,Scratch 'N' Catch,,CH211789,Scratch 'N' Catch-Yummy Dessert,艾维尼DIY我自己的钓鱼游戏-美味甜品,3743,2899,"￥51,631.19",940,￥17.81,"￥16,741.40",$3.89,"$3,656.60","￥23,767.90",,29.56%
在产,22AW,DISPLAY,Display  展架系统,,DP217429E,Empty Display of Scratch 'N' Catch,艾维尼DIY我自己的钓鱼游戏空展示盒 (6pcs),15,997,"￥4,217.31",18,￥4.23,￥76.14,,$0.00,￥0.00,,#DIV/0!
在产,23AW,SCRATCH,Create My Own Scratch Art Light Box,FSC,CH221808,Create My Own Scratch Art Light Box-My Magical Journey,艾维尼梦幻刮画灯-我的追光之旅 FSC,,1325,"￥34,582.50",3663,￥26.10,"￥95,604.30",$5.20,"$19,047.60","￥123,809.40",,22.78%
在产,2020,SCRATCH,Create My Own Scratch Art Light Box,,CH191434,Create Your Own Light Box,艾维尼梦幻刮画灯,5180,2203,"￥55,185.15",3553,￥25.05,"￥89,002.65",$5.20,"$18,475.60","￥120,091.40",,25.89%
待观察,22AW,SEWING,Lacing My First Charm,需改FSC,CH211796,Lacing My First Charm-Animal Friends Level1,艾维尼DIY穿绳玩偶挂饰-我的动物朋友 1阶,5048,4674,"￥40,990.98",1922,￥8.77,"￥16,855.94",$2.00,"$3,844.00","￥24,986.00",,32.54%
待观察,22AW,SEWING,Lacing My First Charm,需改FSC,CH211797,Lacing My First Charm-Pet Friends Level1,艾维尼DIY穿绳玩偶挂饰-我的宠物朋友 1阶,3905,2064,"￥18,101.28",3595,￥8.77,"￥31,528.15",$2.00,"$7,190.00","￥46,735.00",,32.54%
待观察,22AW,SEWING,Lacing My First Charm,需改FSC,CH211798,Lacing My First Charm-Dino Friends Level1,艾维尼DIY穿绳玩偶挂饰-我的恐龙朋友 1阶,3664,2281,"￥20,004.37",2931,￥8.77,"￥25,704.87",$2.00,"$5,862.00","￥38,103.00",,32.54%
待观察,22AW,SEWING,Lacing My First Charm,需改FSC,CH211799,Lacing My First Charm-Sea Friends Level1,艾维尼DIY穿绳玩偶挂饰-我的海洋朋友 1阶,4972,3823,"￥33,527.71",2740,￥8.77,"￥24,029.80",$2.00,"$5,480.00","￥35,620.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221800,Lacing My First Charm-Polar Animal Friends Level2,艾维尼DIY穿绳玩偶挂饰-我的极地动物朋友 2阶,748,1788,"￥15,680.76",1008,￥8.77,"￥8,840.16",$2.00,"$2,016.00","￥13,104.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221801,Lacing My First Charm-Unicorn Friends Level2,艾维尼DIY穿绳玩偶挂饰-我的独角兽朋友 2阶,2028,2644,"￥23,187.88",2528,￥8.77,"￥22,170.56",$2.00,"$5,056.00","￥32,864.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221802,Lacing My First Charm-Monster Friends Level2,艾维尼DIY穿绳玩偶挂饰-我的怪兽朋友 2阶,2413,829,"￥7,270.33",1728,￥8.77,"￥15,154.56",$2.00,"$3,456.00","￥22,464.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221803,Lacing My First Charm-Bird Friends Level2,艾维尼DIY穿绳玩偶挂饰-我的鸟儿朋友 2阶,869,1763,"￥15,461.51",1154,￥8.77,"￥10,120.58",$2.00,"$2,308.00","￥15,002.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221804,Lacing My First Charm-Mermaid Friend Level3,艾维尼DIY穿绳玩偶挂饰-我的美人鱼朋友 3阶,2268,700,"￥6,139.00",1736,￥8.77,"￥15,224.72",$2.00,"$3,472.00","￥22,568.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221805,Lacing My First Charm-Princess Friend Level3,艾维尼DIY穿绳玩偶挂饰-我的公主朋友 3阶,2581,1181,"￥10,357.37",1472,￥8.77,"￥12,909.44",$2.00,"$2,944.00","￥19,136.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221806,Lacing My First Charm-Astronaut Friend Level3,艾维尼DIY穿绳玩偶挂饰-我的宇航员朋友 3阶,868,2116,"￥18,557.32",824,￥8.77,"￥7,226.48",$2.00,"$1,648.00","￥10,712.00",,32.54%
待观察,23SS,SEWING,Lacing My First Charm,FSC,CH221807,Lacing My First Charm-Elf Friend Level3,艾维尼DIY穿绳玩偶挂饰-我的精灵朋友 3阶,1085,149,"￥1,306.73",1104,￥8.77,"￥9,682.08",$2.00,"$2,208.00","￥14,352.00",,32.54%
在产,23SS,DISPLAY,Display  展架系统,FSC,DP227465E,Lacing My First Charm Assorted Carton Display 1*12items,艾维尼DIY穿绳玩偶挂饰空展示盒+卡头,580,186,"￥1,177.38",394,￥6.33,"￥2,494.02",$2.00,$788.00,"￥5,122.00",,51.31%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191696,DIY Sewing Pen Topper Lion,艾维尼Mini笔套缝制-小狮子,1582,880,"￥3,300.00",2705,￥3.75,"￥10,143.75",$1.14,"$3,083.70","￥20,044.05",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191697,DIY Sewing Pen Topper Monster,艾维尼Mini笔套缝制-小怪兽,2256,1771,"￥6,641.25",2488,￥3.75,"￥9,330.00",$1.14,"$2,836.32","￥18,436.08",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191698,DIY Sewing Pen Topper Panda,艾维尼Mini笔套缝制-大熊猫,2434,1337,"￥5,013.75",3100,￥3.75,"￥11,625.00",$1.14,"$3,534.00","￥22,971.00",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191699,DIY Sewing Pen Topper Owl,艾维尼Mini笔套缝制-猫头鹰,614,1697,"￥6,363.75",2920,￥3.75,"￥10,950.00",$1.14,"$3,328.80","￥21,637.20",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191700,DIY Sewing Pen Topper Frog,艾维尼Mini笔套缝制-小青蛙,2083,1418,"￥5,317.50",2668,￥3.75,"￥10,005.00",$1.14,"$3,041.52","￥19,769.88",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191701,DIY Sewing Pen Topper Kitty,艾维尼Mini笔套缝制-小猫咪,1324,2335,"￥8,756.25",2992,￥3.75,"￥11,220.00",$1.14,"$3,410.88","￥22,170.72",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191702,DIY Sewing Pen Topper Unicorn,艾维尼Mini笔套缝制-独角兽,743,2384,"￥8,940.00",4362,￥3.75,"￥16,357.50",$1.14,"$4,972.68","￥32,322.42",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191703,DIY Sewing Pen Topper Monkey,艾维尼Mini笔套缝制-小猴子,1769,1066,"￥3,997.50",2706,￥3.75,"￥10,147.50",$1.14,"$3,084.84","￥20,051.46",,49.39%
在产,2020,SEWING,DIY Sewing Pen Topper,,CH191704,DIY Sewing Pen Topper Lama,艾维尼Mini笔套缝制-小羊驼,559,1426,"￥5,347.50",3136,￥3.75,"￥11,760.00",$1.14,"$3,575.04","￥23,237.76",,49.39%
在产,2020,DISPLAY,Display  展架系统,,DP207264E（DP197086）,Empty display of Sewing Pen Topper-Export,艾维尼Mini笔套缝制空展示盒(9套入）-外销款,269,1440,"￥5,961.60",1833,￥4.14,"￥7,588.62",,$0.00,￥0.00,,#DIV/0!
停产在售,2019,SEWING,Sewing My First Doll,,CH1376,Sewing My First Doll-Koala,艾维尼DIY手工缝制玩偶-小考拉,4851,4420,"￥43,271.80",180,￥9.79,"￥1,762.20",$1.74,$313.20,"￥2,035.80",,13.44%
停产在售,2019,SEWING,Sewing My First Doll,,CH1377,Sewing My First Doll-Bunny,艾维尼DIY手工缝制玩偶-小兔子,3554,2556,"￥25,023.24",864,￥9.79,"￥8,458.56",$1.74,"$1,503.36","￥9,771.84",,13.44%
停产在售,2019,SEWING,Sewing My First Doll,,CH1378,Sewing My First Doll-Kitty,艾维尼DIY手工缝制玩偶-猫咪,4499,3625,"￥35,488.75",934,￥9.79,"￥9,143.86",$1.74,"$1,625.16","￥10,563.54",,13.44%
停产在售,2019,SEWING,Sewing My First Doll,,CH1386,Sewing My First Doll-Unicorn,艾维尼DIY手工缝制玩偶-独角兽,3739,2154,"￥21,087.66",1656,￥9.79,"￥16,212.24",$1.74,"$2,881.44","￥18,729.36",,13.44%
停产在售,,SEWING,Sewing My First Doll,,CH1373,Sewing-Bear,艾维尼手工DIY缝制玩偶-小熊,660,588,"￥5,756.52",72,￥9.79,￥704.88,$1.36,$97.92,￥636.48,,-10.75%
停产在售,,SEWING,Sewing My First Doll,,CH1385,Sewing-Alpaca,艾维尼手工DIY缝制玩偶-羊驼,425,353,"￥3,455.87",72,￥9.79,￥704.88,$1.36,$97.92,￥636.48,,-10.75%
停产在售,2019,SEWING,DIY Embroidery Hoop,,CH191705,DIY Embroidery Hoop-Panda,艾维尼手工DIY刺绣箍-大熊猫,1152,1152,"￥15,920.64",0,￥13.82,￥0.00,$1.88,$0.00,￥0.00,,#DIV/0!
停产在售,2019,SEWING,DIY Embroidery Hoop,,CH191706,DIY Embroidery Hoop-Unicorn,艾维尼手工DIY刺绣箍-独角兽,1056,608,"￥8,402.56",448,￥13.82,"￥6,191.36",$1.88,$842.24,"￥5,474.56",,-13.09%
